File,Lines,Directives,Continuations,Indented,fypp,Includes,Defines,"Define M()",Undefs,Ifdefs,Ifndefs,Ifs,Elifs,Elses,Endifs,#,##,Hollerith,Errors,Warnings,Uncategorized
CFL3D/source/cfl3d/dist/cfl3d.F,1449,22,0,0,0,1,4,0,0,5,0,2,0,3,7,0,0,0,0
CFL3D/source/cfl3d/dist/compg2n.F,172,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/dist/cputim.F,335,47,0,0,0,1,2,0,0,5,0,14,0,6,19,0,0,0,0
CFL3D/source/cfl3d/dist/development.F,51,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/dist/dynptch.F,515,39,0,0,0,1,4,0,0,5,0,9,0,6,14,0,0,4,0
CFL3D/source/cfl3d/dist/findmin_new.F,2271,84,0,0,0,1,4,0,0,32,0,6,0,3,38,0,0,2,0
CFL3D/source/cfl3d/dist/forceout.F,333,26,0,0,0,1,4,0,0,4,0,4,0,5,8,0,0,12,0
CFL3D/source/cfl3d/dist/main.F,909,52,0,0,0,1,4,0,0,7,0,12,0,9,19,0,0,0,0
CFL3D/source/cfl3d/dist/mgbl.F,1107,53,0,0,0,1,4,0,0,11,0,8,0,10,19,0,0,20,0
CFL3D/source/cfl3d/dist/mgblk.F,3301,109,0,0,0,1,4,0,0,14,0,31,0,14,45,0,0,44,0
CFL3D/source/cfl3d/dist/newalpha.F,105,20,0,0,0,1,4,0,0,4,0,2,0,3,6,0,0,0,0
CFL3D/source/cfl3d/dist/patcher.F,798,26,0,0,0,2,4,0,0,5,0,3,0,4,8,0,0,0,0
CFL3D/source/cfl3d/dist/plot3c.F,1702,116,0,0,0,1,2,0,0,30,0,15,0,23,45,0,0,18,0
CFL3D/source/cfl3d/dist/plot3d.F,2231,75,0,0,0,1,2,0,0,12,0,21,0,6,33,0,0,21,0
CFL3D/source/cfl3d/dist/plot3d_2d.F,2069,71,0,0,0,1,2,0,0,10,0,21,0,6,31,0,0,21,0
CFL3D/source/cfl3d/dist/plot3d_coarse.F,2071,71,0,0,0,1,2,0,0,10,0,21,0,6,31,0,0,21,0
CFL3D/source/cfl3d/dist/plot3davg.F,205,26,0,0,0,1,2,0,0,5,0,4,0,5,9,0,0,0,0
CFL3D/source/cfl3d/dist/plot3t.F,1581,55,0,0,0,1,2,0,0,8,0,15,0,6,23,0,0,6,0
CFL3D/source/cfl3d/dist/pointers.F,1099,23,0,0,0,1,0,0,0,6,0,2,0,6,8,0,0,13,0
CFL3D/source/cfl3d/dist/pre_bc.F,295,25,0,0,0,1,4,0,0,4,0,4,0,4,8,0,0,0,0
CFL3D/source/cfl3d/dist/prntcp.F,517,32,0,0,0,1,4,0,0,4,0,8,0,3,12,0,0,4,0
CFL3D/source/cfl3d/dist/qinter.F,515,38,0,0,0,1,4,0,0,6,0,8,0,5,14,0,0,18,0
CFL3D/source/cfl3d/dist/qout.F,945,27,0,0,0,1,2,0,0,4,0,6,0,4,10,0,0,9,0
CFL3D/source/cfl3d/dist/qout_2d.F,975,17,0,0,0,1,2,0,0,2,0,4,0,2,6,0,0,9,0
CFL3D/source/cfl3d/dist/qout_coarse.F,940,17,0,0,0,1,2,0,0,2,0,4,0,2,6,0,0,9,0
CFL3D/source/cfl3d/dist/qoutavg.F,984,17,0,0,0,1,2,0,0,2,0,4,0,2,6,0,0,9,0
CFL3D/source/cfl3d/dist/reass.F,1090,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
CFL3D/source/cfl3d/dist/resetg.F,507,22,0,0,0,1,0,0,0,2,0,8,0,1,10,0,0,11,0
CFL3D/source/cfl3d/dist/resp.F,1353,42,0,0,0,1,4,0,0,4,0,13,0,3,17,0,0,32,0
CFL3D/source/cfl3d/dist/rrest.F,1614,94,0,0,0,1,4,0,0,4,0,39,0,3,43,0,0,3,0
CFL3D/source/cfl3d/dist/rrestg.F,755,38,0,0,0,1,4,0,0,4,0,11,0,3,15,0,0,46,0
CFL3D/source/cfl3d/dist/setslave.F,1235,18,0,0,0,1,4,0,0,4,0,1,0,3,5,0,0,0,0
CFL3D/source/cfl3d/dist/setup.F,3109,177,0,0,0,1,4,0,0,23,0,52,0,22,75,0,0,60,0
CFL3D/source/cfl3d/dist/sizer.F,3675,12,0,0,0,0,0,0,0,5,0,0,0,2,5,0,0,24,0
CFL3D/source/cfl3d/dist/termn8.F,218,8,0,0,0,1,0,0,0,1,0,2,0,1,3,0,0,0,0
CFL3D/source/cfl3d/dist/trnsfr_vals.F,1502,20,0,0,0,1,4,0,0,4,0,2,0,3,6,0,0,0,0
CFL3D/source/cfl3d/dist/umalloc.F,110,16,0,0,0,1,0,0,0,5,0,1,0,3,6,0,0,0,0
CFL3D/source/cfl3d/dist/umalloc_c.F,111,12,0,0,0,1,0,0,0,3,0,1,0,3,4,0,0,0,0
CFL3D/source/cfl3d/dist/umalloc_r.F,105,12,0,0,0,1,0,0,0,3,0,1,0,3,4,0,0,0,0
CFL3D/source/cfl3d/dist/updatedg.F,3516,59,0,0,0,2,8,0,0,10,0,10,0,9,20,0,0,11,0
CFL3D/source/cfl3d/dist/updateg.F,537,27,0,0,0,1,4,0,0,5,0,4,0,4,9,0,0,16,0
CFL3D/source/cfl3d/dist/usrint.F,80,7,0,0,0,1,0,0,0,1,0,2,0,0,3,0,0,0,0
CFL3D/source/cfl3d/dist/wrest.F,965,42,0,0,0,1,4,0,0,4,0,13,0,3,17,0,0,2,0
CFL3D/source/cfl3d/dist/wrestg.F,446,34,0,0,0,1,4,0,0,4,0,9,0,3,13,0,0,4,0
CFL3D/source/cfl3d/dist/writ_buf.F,184,18,0,0,0,1,0,0,0,3,0,5,0,1,8,0,0,0,0
CFL3D/source/cfl3d/dist/yplusout.F,555,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14,0
CFL3D/source/cfl3d/libs/abciz.F,67,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/abcjz.F,66,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/abckz.F,67,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/add2x.F,230,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/addx.F,244,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/ae_pred.F,79,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/aesurf.F,219,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/af3f.F,333,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0
CFL3D/source/cfl3d/libs/amafi.F,311,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/amafj.F,179,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/amafk.F,156,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/arc.F,263,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/arclen.F,162,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/augmntq.F,280,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/avghole.F,65,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/avgint.F,98,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/barth3d.F,1915,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/bc.F,2089,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0
CFL3D/source/cfl3d/libs/bc1000.F,272,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/bc1001.F,763,23,0,0,0,0,0,0,0,8,0,0,0,7,8,0,0,0,0
CFL3D/source/cfl3d/libs/bc1002.F,270,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/bc1003.F,498,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/bc1005.F,878,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/bc1008.F,374,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/bc1011.F,784,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/bc1012.F,682,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/bc1013.F,270,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/bc2002.F,338,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/bc2003.F,678,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/bc2004.F,2131,20,0,0,0,0,0,0,0,7,0,0,0,6,7,0,0,0,0
CFL3D/source/cfl3d/libs/bc2005.F,634,23,0,0,0,0,0,0,0,8,0,0,0,7,8,0,0,0,0
CFL3D/source/cfl3d/libs/bc2005i_d.F,298,11,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0
CFL3D/source/cfl3d/libs/bc2005j_d.F,295,11,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0
CFL3D/source/cfl3d/libs/bc2005k_d.F,295,11,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0
CFL3D/source/cfl3d/libs/bc2006.F,1418,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/bc2007.F,504,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/bc2008.F,893,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/bc2009.F,625,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/bc2010.F,764,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/bc2016.F,1912,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/bc2019.F,1005,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/bc2026.F,802,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/bc2102.F,397,5,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0
CFL3D/source/cfl3d/libs/bc9999.F,72,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/bc_delt.F,98,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/bc_info.F,9571,49,0,0,0,0,0,0,0,24,0,0,0,1,24,0,0,3,0
CFL3D/source/cfl3d/libs/bc_xmera.F,92,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/bcchk.F,312,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,16,0
CFL3D/source/cfl3d/libs/bcnonin.F,660,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/blkmax.F,51,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/blnkfr.F,52,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/blocki.F,285,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/blocki_d.F,171,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/blockj.F,284,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/blockj_d.F,171,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/blockk.F,285,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/blockk_d.F,172,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/blomax.F,2131,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,28,0
CFL3D/source/cfl3d/libs/bsub.F,118,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/bsubp.F,189,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/cblki.F,373,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/cblki_d.F,249,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/cblkj.F,373,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/cblkj_d.F,246,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/cblkk.F,375,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/cblkk_d.F,249,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/ccf.F,50,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/ccomplex.F,472,69,0,0,0,0,0,0,0,23,0,0,0,23,23,0,0,0,0
CFL3D/source/cfl3d/libs/cctogp.F,154,13,0,0,0,0,0,0,0,4,0,1,0,3,5,0,0,0,0
CFL3D/source/cfl3d/libs/cellvol.F,240,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0
CFL3D/source/cfl3d/libs/cgnstools.F,9435,100,0,0,0,51,0,0,0,0,0,24,0,1,24,0,0,3,0
CFL3D/source/cfl3d/libs/chkdef.F,125,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/chkrap.F,442,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/chkrot.F,419,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0
CFL3D/source/cfl3d/libs/chkroti_d.F,185,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0
CFL3D/source/cfl3d/libs/chkrotj_d.F,185,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0
CFL3D/source/cfl3d/libs/chkrotk_d.F,185,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0
CFL3D/source/cfl3d/libs/chksym.F,443,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/cntsurf.F,116,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/coll2q.F,224,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0
CFL3D/source/cfl3d/libs/collapse.F,233,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/colldat.F,71,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/collmod.F,96,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/collq.F,184,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0
CFL3D/source/cfl3d/libs/collqc0.F,139,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0
CFL3D/source/cfl3d/libs/collv.F,80,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/collx.F,54,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/collxt.F,72,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0
CFL3D/source/cfl3d/libs/collxtb.F,58,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/csout.F,150,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/csurf.F,610,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/ctime1.F,348,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0
CFL3D/source/cfl3d/libs/dabciz.F,52,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/dabcjz.F,50,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/dabckz.F,49,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/deform.F,2142,4,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
CFL3D/source/cfl3d/libs/delintr.F,241,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/delv.F,315,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/dfbtr.F,72,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/dfbtrp.F,120,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/dfhat.F,180,5,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0
CFL3D/source/cfl3d/libs/dfluxpm.F,135,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/diagi.F,438,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/diagj.F,497,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/diagk.F,443,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/diagnos.F,1149,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/dird.F,523,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,38,0
CFL3D/source/cfl3d/libs/direct.F,76,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/dlutr.F,86,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/dlutrp.F,137,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/dsmin.F,84,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/dthole.F,56,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/expand.F,131,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/extra.F,152,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/extrae.F,152,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/fa.F,182,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0
CFL3D/source/cfl3d/libs/fa2xi.F,134,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/fa2xj.F,156,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/fa2xk.F,155,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/ffluxl.F,131,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/ffluxr.F,562,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12,0
CFL3D/source/cfl3d/libs/ffluxv.F,1727,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0
CFL3D/source/cfl3d/libs/ffluxv1.F,1329,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
CFL3D/source/cfl3d/libs/fhat.F,347,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/fill.F,59,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/fluxm.F,177,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/fluxp.F,177,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/fmaps.F,211,5,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0
CFL3D/source/cfl3d/libs/force.F,550,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/foureqn.F,3500,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/genforce.F,313,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/get_bvals.F,72,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/getdelt.F,110,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/getdhdr.F,211,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/getibk.F,189,12,0,0,0,0,0,0,0,5,0,0,0,2,5,0,0,0,0
CFL3D/source/cfl3d/libs/getibk0.F,102,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
CFL3D/source/cfl3d/libs/getsurf.F,139,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/gfluxl.F,110,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CFL3D/source/cfl3d/libs/gfluxr.F,485,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12,0
CFL3D/source/cfl3d/libs/gfluxv.F,1738,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0
CFL3D/source/cfl3d/libs/gfluxv1.F,1340,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
CFL3D/source/cfl3d/libs/global.F,7652,16,0,0,0,0,0,0,0,7,0,0,0,2,7,0,0,154,0
CFL3D/source/cfl3d/libs/global0.F,817,6,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0
CFL3D/source/cfl3d/libs/global2.F,1131,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,42,0
